Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12739418,0CF00417,true,Rx,0,8,FF,FF,FF,CC,12,FF,FF,FF,
12760481,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
12779464,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
12782461,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
12799386,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
12819589,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
12832479,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
12839394,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
12859529,0CF00417,true,Rx,0,8,FF,FF,FF,C3,12,FF,FF,FF,
12879467,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
12882387,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
12899535,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
12919422,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
12932474,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
12939524,0CF00417,true,Rx,0,8,FF,FF,FF,CE,12,FF,FF,FF,
12942401,18FEC1EE,true,Rx,0,8,84,B7,EC,00,40,70,10,00,
12959575,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
12980329,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
12982459,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
12999507,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
13002268,18FEE6EE,true,Rx,0,8,08,20,14,07,58,27,7D,7A,
13020456,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
13032215,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13040381,0CF00417,true,Rx,0,8,FF,FF,FF,B3,12,FF,FF,FF,
13059642,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
13080937,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
13082424,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13100073,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
13121380,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
13132725,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13140792,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
13160219,0CF00417,true,Rx,0,8,FF,FF,FF,B9,12,FF,FF,FF,
13181295,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
13182527,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13200749,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
13221272,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
13232476,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13241407,0CF00417,true,Rx,0,8,FF,FF,FF,B3,12,FF,FF,FF,
13262248,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
13282779,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
13282784,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13301461,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
13322078,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
13332488,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13342279,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
13362296,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
13382650,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
13382655,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13399528,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
13419454,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
13432436,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13439428,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
13459538,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
13479449,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
13483508,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13499384,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
13519455,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
13532651,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13539387,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
13559594,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
13579427,0CF00417,true,Rx,0,8,FF,FF,FF,B3,12,FF,FF,FF,
13585444,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13599508,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
13619639,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
13632479,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13639525,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
13659426,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
13679414,1CDEEE17,true,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
13680087,0CF00417,true,Rx,0,8,FF,FF,FF,B7,12,FF,FF,FF,
13680683,18FFA917,true,Rx,0,8,25,FF,FF,FF,FF,FF,FF,FF,
13685397,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13699387,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
13719505,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
13732418,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13739539,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
13759420,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
13779484,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
13782380,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13799534,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
13819552,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
13832518,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13839480,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
13859468,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
13879366,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
13882480,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13899481,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
13919382,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
13932292,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13939370,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
13942282,18FEC1EE,true,Rx,0,8,84,B7,EC,00,40,70,10,00,
13959511,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
13979338,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
13982460,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
13999535,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
14002402,18FEE6EE,true,Rx,0,8,0C,20,14,07,58,27,7D,7A,
14019407,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
14032337,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14039338,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
14059539,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
14079384,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
14082255,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14099448,0CF00417,true,Rx,0,8,FF,FF,FF,CF,12,FF,FF,FF,
14119364,0CF00417,true,Rx,0,8,FF,FF,FF,CF,12,FF,FF,FF,
14132729,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14139530,0CF00417,true,Rx,0,8,FF,FF,FF,D8,12,FF,FF,FF,
14159464,0CF00417,true,Rx,0,8,FF,FF,FF,D5,12,FF,FF,FF,
14179560,0CF00417,true,Rx,0,8,FF,FF,FF,CE,12,FF,FF,FF,
14182674,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14199395,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
14219446,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
14232617,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14239311,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
14259422,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
14279533,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
14282529,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14299556,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
14319538,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
14332670,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14339522,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
14359333,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
14379358,0CF00417,true,Rx,0,8,FF,FF,FF,AE,12,FF,FF,FF,
14382469,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14399558,0CF00417,true,Rx,0,8,FF,FF,FF,AC,12,FF,FF,FF,
14419351,0CF00417,true,Rx,0,8,FF,FF,FF,AC,12,FF,FF,FF,
14432662,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14439384,0CF00417,true,Rx,0,8,FF,FF,FF,AC,12,FF,FF,FF,
14459372,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
14479422,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
14482540,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14499504,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
14519485,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
14532558,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14539355,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
14559392,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
14579415,0CF00417,true,Rx,0,8,FF,FF,FF,B9,12,FF,FF,FF,
14582650,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14599316,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
14619702,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
14632542,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14639493,0CF00417,true,Rx,0,8,FF,FF,FF,B7,12,FF,FF,FF,
14659453,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
14679461,1CDEEE17,true,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
14680023,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
14682383,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14699378,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
14719536,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
14732583,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14739314,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
14759535,0CF00417,true,Rx,0,8,FF,FF,FF,C3,12,FF,FF,FF,
14779499,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
14782379,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14799458,0CF00417,true,Rx,0,8,FF,FF,FF,C3,12,FF,FF,FF,
14819446,0CF00417,true,Rx,0,8,FF,FF,FF,C3,12,FF,FF,FF,
14832522,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14839525,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
14859413,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
14879407,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
14882516,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14899494,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
14919400,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
14933544,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14939517,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
14942387,18FEC1EE,true,Rx,0,8,84,B7,EC,00,40,70,10,00,
14959438,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
14979513,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
14982387,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
14999444,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
15002312,18FEE6EE,true,Rx,0,8,10,20,14,07,58,27,7D,7A,
15019394,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
15034315,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15039512,0CF00417,true,Rx,0,8,FF,FF,FF,B7,12,FF,FF,FF,
15059545,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
15079500,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
15082387,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15099439,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
15119308,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
15134994,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15139445,0CF00417,true,Rx,0,8,FF,FF,FF,C0,12,FF,FF,FF,
15159444,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
15179508,0CF00417,true,Rx,0,8,FF,FF,FF,D4,12,FF,FF,FF,
15182699,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15199337,0CF00417,true,Rx,0,8,FF,FF,FF,D1,12,FF,FF,FF,
15219410,0CF00417,true,Rx,0,8,FF,FF,FF,D1,12,FF,FF,FF,
15232699,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15239444,0CF00417,true,Rx,0,8,FF,FF,FF,CF,12,FF,FF,FF,
15259385,0CF00417,true,Rx,0,8,FF,FF,FF,D1,12,FF,FF,FF,
15279438,0CF00417,true,Rx,0,8,FF,FF,FF,D7,12,FF,FF,FF,
15282635,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15299505,0CF00417,true,Rx,0,8,FF,FF,FF,D8,12,FF,FF,FF,
15319348,0CF00417,true,Rx,0,8,FF,FF,FF,D8,12,FF,FF,FF,
15332739,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15339394,0CF00417,true,Rx,0,8,FF,FF,FF,D5,12,FF,FF,FF,
15359450,0CF00417,true,Rx,0,8,FF,FF,FF,D3,12,FF,FF,FF,
15379295,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
15382721,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15399532,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
15419379,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
15432637,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15439372,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
15459341,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
15479447,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
15482575,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15499366,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
15519485,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
15532541,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15539314,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
15559511,0CF00417,true,Rx,0,8,FF,FF,FF,C3,12,FF,FF,FF,
15579340,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
15582471,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15623767,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
15623772,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
15636186,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15639272,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
15659367,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
15679356,1CDEEE17,true,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
15679982,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
15682583,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15699487,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
15719420,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
15734624,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15739343,0CF00417,true,Rx,0,8,FF,FF,FF,CE,12,FF,FF,FF,
15759331,0CF00417,true,Rx,0,8,FF,FF,FF,C8,12,FF,FF,FF,
15779510,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
15782618,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15799436,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
15819443,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
15836005,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15839534,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
15859407,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
15879489,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
15882896,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15899409,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
15919448,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
15935752,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15939410,0CF00417,true,Rx,0,8,FF,FF,FF,C5,12,FF,FF,FF,
15942775,18FEC1EE,true,Rx,0,8,84,B7,EC,00,40,70,10,00,
15959329,0CF00417,true,Rx,0,8,FF,FF,FF,BE,12,FF,FF,FF,
15979312,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
15982750,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
15999384,0CF00417,true,Rx,0,8,FF,FF,FF,B1,12,FF,FF,FF,
16002743,18FEE6EE,true,Rx,0,8,14,20,14,07,58,27,7D,7A,
16019372,0CF00417,true,Rx,0,8,FF,FF,FF,B1,12,FF,FF,FF,
16032684,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16039438,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
16059344,0CF00417,true,Rx,0,8,FF,FF,FF,B3,12,FF,FF,FF,
16079436,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
16082814,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16099476,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
16119373,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
16132768,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16139282,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
16159444,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
16179445,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
16182821,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16199282,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
16219491,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
16232570,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16239295,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
16259475,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
16279425,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
16282763,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16299447,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
16319512,0CF00417,true,Rx,0,8,FF,FF,FF,CB,12,FF,FF,FF,
16332592,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16339317,0CF00417,true,Rx,0,8,FF,FF,FF,CA,12,FF,FF,FF,
16359404,0CF00417,true,Rx,0,8,FF,FF,FF,C6,12,FF,FF,FF,
16379514,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
16382722,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16399282,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
16419281,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
16432629,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16439297,0CF00417,true,Rx,0,8,FF,FF,FF,B3,12,FF,FF,FF,
16459291,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
16479258,0CF00417,true,Rx,0,8,FF,FF,FF,B7,12,FF,FF,FF,
16482637,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16499554,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
16519453,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
16532957,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16539283,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
16559451,0CF00417,true,Rx,0,8,FF,FF,FF,AF,12,FF,FF,FF,
16579445,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
16582818,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16600079,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
16619291,0CF00417,true,Rx,0,8,FF,FF,FF,B0,12,FF,FF,FF,
16632891,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16639309,0CF00417,true,Rx,0,8,FF,FF,FF,B1,12,FF,FF,FF,
16660012,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
16679822,1CDEEE17,true,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,
16679827,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
16682986,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16699486,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
16720007,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
16732911,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16739531,0CF00417,true,Rx,0,8,FF,FF,FF,BD,12,FF,FF,FF,
16760819,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
16779803,0CF00417,true,Rx,0,8,FF,FF,FF,B5,12,FF,FF,FF,
16782969,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16800431,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
16820509,0CF00417,true,Rx,0,8,FF,FF,FF,B4,12,FF,FF,FF,
16832896,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16840012,0CF00417,true,Rx,0,8,FF,FF,FF,B7,12,FF,FF,FF,
16861462,0CF00417,true,Rx,0,8,FF,FF,FF,B9,12,FF,FF,FF,
16880780,0CF00417,true,Rx,0,8,FF,FF,FF,BC,12,FF,FF,FF,
16882845,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16901326,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
16921136,0CF00417,true,Rx,0,8,FF,FF,FF,C1,12,FF,FF,FF,
16932892,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
16942383,0CF00417,true,Rx,0,8,FF,FF,FF,C7,12,FF,FF,FF,
16942815,18FEC1EE,true,Rx,0,8,84,B7,EC,00,40,70,10,00,
16962211,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
16981920,0CF00417,true,Rx,0,8,FF,FF,FF,B9,12,FF,FF,FF,
16982780,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
17001285,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
17002675,18FEE6EE,true,Rx,0,8,18,20,14,07,58,27,7D,7A,
17022373,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
17032844,0CFE6CEE,true,Rx,0,8,38,1F,7F,C0,00,00,00,00,
17039264,0CF00417,true,Rx,0,8,FF,FF,FF,B8,12,FF,FF,FF,
17059365,0CF00417,true,Rx,0,8,FF,FF,FF,BA,12,FF,FF,FF,
17079469,0CF00417,true,Rx,0,8,FF,FF,FF,C2,12,FF,FF,FF,
